State ID,State,Year,Sector ID,Sector,Investment
26,Sonora,2019,23,Building,-1.7418352365493774
26,Sonora,2019,31-33,Manufacturing Industries,295.5120372772217
26,Sonora,2019,43,To the Wholesale Trade,6.01624059677124
26,Sonora,2019,46,Retail Trade,15.051848411560059
26,Sonora,2019,48-49,Transportation and Storage,11.664894104003906
26,Sonora,2019,51,Mass Media Information,34.33722686767578
26,Sonora,2019,52,Financial and Insurance Services,76.31300354003906
26,Sonora,2019,53,Real Estate and Rental Services of Furniture and Intangible Assets,18.4007568359375
26,Sonora,2019,54,"Services Professionals, Scientists and Technicals",-0.5079049468040466
26,Sonora,2019,56,Support Services to Business and Waste Management and Waste and Remediation Services,-0.29796239733695984
26,Sonora,2019,72,Temporary Accommodation and Food Preparation and Drinks,20.434158325195313
26,Sonora,2020,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",5.235386371612549
26,Sonora,2020,21,Mining,18.213130950927734
26,Sonora,2020,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",27.707433700561523
26,Sonora,2020,23,Building,-9.904571533203125
26,Sonora,2020,31-33,Manufacturing Industries,359.4560182094574
26,Sonora,2020,43,To the Wholesale Trade,7.222993850708008
26,Sonora,2020,46,Retail Trade,13.320718765258789
26,Sonora,2020,48-49,Transportation and Storage,14.187457084655762
26,Sonora,2020,51,Mass Media Information,32.26620101928711
26,Sonora,2020,52,Financial and Insurance Services,96.76258087158203
26,Sonora,2020,54,"Services Professionals, Scientists and Technicals",2.1214475631713867
26,Sonora,2020,56,Support Services to Business and Waste Management and Waste and Remediation Services,-1.4563974142074585
26,Sonora,2020,72,Temporary Accommodation and Food Preparation and Drinks,13.6159086227417
26,Sonora,2021,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",2.7488081455230713
26,Sonora,2021,21,Mining,124.99920654296875
26,Sonora,2021,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",0.24252952635288239
26,Sonora,2021,23,Building,-35.2642822265625
26,Sonora,2021,31-33,Manufacturing Industries,294.8056573867798
26,Sonora,2021,43,To the Wholesale Trade,10.421277046203613
26,Sonora,2021,46,Retail Trade,16.437299728393555
26,Sonora,2021,48-49,Transportation and Storage,406.9134826660156
26,Sonora,2021,51,Mass Media Information,9.651043891906738
26,Sonora,2021,52,Financial and Insurance Services,58.2012939453125
26,Sonora,2021,54,"Services Professionals, Scientists and Technicals",0.5674663782119751
26,Sonora,2021,56,Support Services to Business and Waste Management and Waste and Remediation Services,-0.21676144003868103
26,Sonora,2021,72,Temporary Accommodation and Food Preparation and Drinks,0.5261919498443604
26,Sonora,2022,21,Mining,43.49814987182617
26,Sonora,2022,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",23.82844352722168
26,Sonora,2022,23,Building,65.36753845214844
26,Sonora,2022,31-33,Manufacturing Industries,124.67488193511963
26,Sonora,2022,43,To the Wholesale Trade,27.012161254882813
26,Sonora,2022,46,Retail Trade,4.186883449554443
26,Sonora,2022,48-49,Transportation and Storage,110.21756744384766
26,Sonora,2022,51,Mass Media Information,-0.40583693981170654
26,Sonora,2022,52,Financial and Insurance Services,54.98549270629883
26,Sonora,2022,54,"Services Professionals, Scientists and Technicals",2.1554579734802246
26,Sonora,2022,56,Support Services to Business and Waste Management and Waste and Remediation Services,0.39946308732032776
26,Sonora,2022,72,Temporary Accommodation and Food Preparation and Drinks,15.989459991455078
27,Tabasco,1999,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",1.047819972038269
27,Tabasco,1999,23,Building,9.655370712280273
27,Tabasco,1999,31-33,Manufacturing Industries,8.285383105278015
27,Tabasco,1999,43,To the Wholesale Trade,0.516090989112854
27,Tabasco,1999,46,Retail Trade,7.957162857055664
27,Tabasco,1999,48-49,Transportation and Storage,4.018677234649658
27,Tabasco,1999,51,Mass Media Information,-0.3450540006160736
27,Tabasco,1999,52,Financial and Insurance Services,0.6556079983711243
27,Tabasco,1999,53,Real Estate and Rental Services of Furniture and Intangible Assets,0.2893950045108795
27,Tabasco,1999,54,"Services Professionals, Scientists and Technicals",0.0004949999856762588
27,Tabasco,1999,56,Support Services to Business and Waste Management and Waste and Remediation Services,-0.0010089999996125698
27,Tabasco,2000,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",1.6250269412994385
27,Tabasco,2000,23,Building,5.108735084533691
27,Tabasco,2000,31-33,Manufacturing Industries,49.728405594825745
27,Tabasco,2000,43,To the Wholesale Trade,0.48325100541114807
27,Tabasco,2000,46,Retail Trade,14.147331237792969
27,Tabasco,2000,51,Mass Media Information,-32.61993408203125
27,Tabasco,2000,52,Financial and Insurance Services,27.23470687866211
27,Tabasco,2000,53,Real Estate and Rental Services of Furniture and Intangible Assets,-1.3742200136184692
27,Tabasco,2000,54,"Services Professionals, Scientists and Technicals",0.0008120000129565597
27,Tabasco,2000,56,Support Services to Business and Waste Management and Waste and Remediation Services,0.5776240229606628
27,Tabasco,2000,61,Educational Services,2.1769790649414063
27,Tabasco,2000,72,Temporary Accommodation and Food Preparation and Drinks,0.2176090031862259
27,Tabasco,2001,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",5.87863302230835
27,Tabasco,2001,23,Building,4.586572170257568
27,Tabasco,2001,31-33,Manufacturing Industries,27.071025013923645
27,Tabasco,2001,43,To the Wholesale Trade,1.36673903465271
27,Tabasco,2001,46,Retail Trade,17.086694717407227
27,Tabasco,2001,51,Mass Media Information,29.93036651611328
27,Tabasco,2001,52,Financial and Insurance Services,141.28604125976563
27,Tabasco,2001,53,Real Estate and Rental Services of Furniture and Intangible Assets,-0.21483099460601807
27,Tabasco,2001,54,"Services Professionals, Scientists and Technicals",0.05683999881148338
27,Tabasco,2001,56,Support Services to Business and Waste Management and Waste and Remediation Services,0.21050600707530975
27,Tabasco,2001,61,Educational Services,0.00698000006377697
27,Tabasco,2001,72,Temporary Accommodation and Food Preparation and Drinks,0.22849099338054657
27,Tabasco,2002,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",6.570522785186768
27,Tabasco,2002,23,Building,13.26875114440918
27,Tabasco,2002,31-33,Manufacturing Industries,58.47407001256943
27,Tabasco,2002,43,To the Wholesale Trade,0.45087799429893494
27,Tabasco,2002,46,Retail Trade,5.449365139007568
27,Tabasco,2002,48-49,Transportation and Storage,0.4679120033979416
27,Tabasco,2002,51,Mass Media Information,83.39754486083984
27,Tabasco,2002,52,Financial and Insurance Services,33.71723175048828
27,Tabasco,2002,53,Real Estate and Rental Services of Furniture and Intangible Assets,0.16184599697589874
27,Tabasco,2002,54,"Services Professionals, Scientists and Technicals",0.4519670009613037
27,Tabasco,2002,56,Support Services to Business and Waste Management and Waste and Remediation Services,-0.09467600286006927
27,Tabasco,2002,72,Temporary Accommodation and Food Preparation and Drinks,0.2491600066423416
27,Tabasco,2003,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",9.35884952545166
27,Tabasco,2003,23,Building,0.14798299968242645
27,Tabasco,2003,31-33,Manufacturing Industries,35.164700388908386
27,Tabasco,2003,43,To the Wholesale Trade,-0.153328999876976
27,Tabasco,2003,46,Retail Trade,12.530218124389648
27,Tabasco,2003,48-49,Transportation and Storage,0.9284050092101097
27,Tabasco,2003,51,Mass Media Information,43.753257751464844
27,Tabasco,2003,52,Financial and Insurance Services,12.858948707580566
27,Tabasco,2003,53,Real Estate and Rental Services of Furniture and Intangible Assets,0.4169360101222992
27,Tabasco,2003,54,"Services Professionals, Scientists and Technicals",10.020936965942383
27,Tabasco,2003,56,Support Services to Business and Waste Management and Waste and Remediation Services,0.1563306301832199
27,Tabasco,2004,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",1.9002530574798584
27,Tabasco,2004,23,Building,28.637998580932617
27,Tabasco,2004,31-33,Manufacturing Industries,142.00256380438805
27,Tabasco,2004,43,To the Wholesale Trade,1.6783219575881958
27,Tabasco,2004,46,Retail Trade,10.488865852355957
27,Tabasco,2004,48-49,Transportation and Storage,0.5988659858703613
27,Tabasco,2004,51,Mass Media Information,35.02665710449219
27,Tabasco,2004,52,Financial and Insurance Services,60.9664306640625
27,Tabasco,2004,53,Real Estate and Rental Services of Furniture and Intangible Assets,0.08912699669599533
27,Tabasco,2004,54,"Services Professionals, Scientists and Technicals",0.04082300141453743
27,Tabasco,2004,56,Support Services to Business and Waste Management and Waste and Remediation Services,0.0657379999756813
27,Tabasco,2005,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",0.9081169962882996
27,Tabasco,2005,23,Building,6.424468040466309
27,Tabasco,2005,31-33,Manufacturing Industries,69.94190162420273
27,Tabasco,2005,43,To the Wholesale Trade,12.32433795928955
27,Tabasco,2005,46,Retail Trade,28.9523983001709
27,Tabasco,2005,48-49,Transportation and Storage,0.76385298371315
27,Tabasco,2005,51,Mass Media Information,30.25575828552246
27,Tabasco,2005,52,Financial and Insurance Services,6.309269905090332
27,Tabasco,2005,53,Real Estate and Rental Services of Furniture and Intangible Assets,0.0998070016503334
27,Tabasco,2005,54,"Services Professionals, Scientists and Technicals",0.08141200244426727
27,Tabasco,2005,56,Support Services to Business and Waste Management and Waste and Remediation Services,2.174851894378662
27,Tabasco,2005,72,Temporary Accommodation and Food Preparation and Drinks,0.3222050070762634
27,Tabasco,2006,21,Mining,-0.17613400518894196
27,Tabasco,2006,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",-0.045504000037908554
27,Tabasco,2006,23,Building,11.163433074951172
27,Tabasco,2006,31-33,Manufacturing Industries,27.64250372350216
27,Tabasco,2006,43,To the Wholesale Trade,0.6376069784164429
27,Tabasco,2006,46,Retail Trade,-32.828941345214844
27,Tabasco,2006,48-49,Transportation and Storage,0.41788099706172943
27,Tabasco,2006,51,Mass Media Information,11.017566680908203
27,Tabasco,2006,52,Financial and Insurance Services,26.26665687561035
27,Tabasco,2006,53,Real Estate and Rental Services of Furniture and Intangible Assets,0.02584500052034855
27,Tabasco,2006,54,"Services Professionals, Scientists and Technicals",2.4484291076660156
27,Tabasco,2006,56,Support Services to Business and Waste Management and Waste and Remediation Services,35.451507568359375
27,Tabasco,2007,21,Mining,-16.569223403930664
27,Tabasco,2007,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",-0.05174500122666359
27,Tabasco,2007,23,Building,1.2762869596481323
27,Tabasco,2007,31-33,Manufacturing Industries,100.97511893510818
27,Tabasco,2007,43,To the Wholesale Trade,0.12704600393772125
27,Tabasco,2007,46,Retail Trade,12.717121124267578
27,Tabasco,2007,48-49,Transportation and Storage,0.17682600021362305
27,Tabasco,2007,51,Mass Media Information,12.39013957977295
27,Tabasco,2007,52,Financial and Insurance Services,36.868099212646484
27,Tabasco,2007,53,Real Estate and Rental Services of Furniture and Intangible Assets,0.25580400228500366
27,Tabasco,2007,54,"Services Professionals, Scientists and Technicals",0.03409799933433533
27,Tabasco,2007,56,Support Services to Business and Waste Management and Waste and Remediation Services,16.1607666015625
27,Tabasco,2007,71,"Leisure and Cultural Services, Sports, and other Recreational Services",3.2552900314331055
27,Tabasco,2007,72,Temporary Accommodation and Food Preparation and Drinks,0.8538129925727844
27,Tabasco,2008,21,Mining,2.293890953063965
27,Tabasco,2008,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",0.8633279800415039
27,Tabasco,2008,23,Building,1.6894840002059937
27,Tabasco,2008,31-33,Manufacturing Industries,56.515196084976196
27,Tabasco,2008,43,To the Wholesale Trade,-0.46712398529052734
27,Tabasco,2008,46,Retail Trade,16.15544319152832
27,Tabasco,2008,48-49,Transportation and Storage,0.11228200048208237
27,Tabasco,2008,51,Mass Media Information,15.904617309570313
27,Tabasco,2008,52,Financial and Insurance Services,41.96696472167969
27,Tabasco,2008,53,Real Estate and Rental Services of Furniture and Intangible Assets,1.8523839712142944
27,Tabasco,2008,54,"Services Professionals, Scientists and Technicals",11.350380897521973
27,Tabasco,2008,56,Support Services to Business and Waste Management and Waste and Remediation Services,-16.338783264160156
27,Tabasco,2008,72,Temporary Accommodation and Food Preparation and Drinks,-0.7048826813697815
27,Tabasco,2009,21,Mining,-8.106364250183105
27,Tabasco,2009,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",1.6278879642486572
27,Tabasco,2009,23,Building,0.8983280062675476
27,Tabasco,2009,31-33,Manufacturing Industries,24.424607753753662
27,Tabasco,2009,43,To the Wholesale Trade,4.296651840209961
27,Tabasco,2009,46,Retail Trade,15.65410041809082
27,Tabasco,2009,48-49,Transportation and Storage,-1.2504390105605125
27,Tabasco,2009,51,Mass Media Information,7.847043037414551
27,Tabasco,2009,52,Financial and Insurance Services,23.220443725585938
27,Tabasco,2009,53,Real Estate and Rental Services of Furniture and Intangible Assets,19.143232345581055
27,Tabasco,2009,54,"Services Professionals, Scientists and Technicals",1.0970724821090698
27,Tabasco,2009,56,Support Services to Business and Waste Management and Waste and Remediation Services,0.0719510018825531
27,Tabasco,2009,72,Temporary Accommodation and Food Preparation and Drinks,1.194226622581482
27,Tabasco,2010,21,Mining,-8.735574722290039
27,Tabasco,2010,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",30.883270263671875
27,Tabasco,2010,23,Building,-0.8501380085945129
27,Tabasco,2010,31-33,Manufacturing Industries,-0.6567130088806152
27,Tabasco,2010,43,To the Wholesale Trade,0.03379200026392937
27,Tabasco,2010,46,Retail Trade,44.34992980957031
27,Tabasco,2010,48-49,Transportation and Storage,-0.024449000135064125
27,Tabasco,2010,51,Mass Media Information,56.09709167480469
27,Tabasco,2010,52,Financial and Insurance Services,12.473942756652832
27,Tabasco,2010,53,Real Estate and Rental Services of Furniture and Intangible Assets,0.1242230013012886
27,Tabasco,2010,54,"Services Professionals, Scientists and Technicals",0.029657000675797462
