Year,State ID,State,Chapter ID,Chapter,Trade Value
2014,2,Baja California,12,Footwear and Headwear,113440215
2014,2,Baja California,13,Stone and Glass,539272109
2014,2,Baja California,14,Precious Metals,86576150
2014,2,Baja California,15,Metals,3761246785
2014,2,Baja California,16,Machines,39076553756
2014,2,Baja California,17,Transportation,3640391694
2014,2,Baja California,18,Instruments,6726053032
2014,2,Baja California,19,Weapons,234228
2014,2,Baja California,20,Miscellaneous,1831286649
2014,2,Baja California,21,Arts and Antiques,133630
2014,3,Baja California Sur,1,Animal Products,31091758
2014,3,Baja California Sur,2,Vegetable Products,163842426
2014,3,Baja California Sur,3,Animal and Vegetable Bi-Products,128780
2014,3,Baja California Sur,4,Foodstuffs,16674844
2014,3,Baja California Sur,5,Mineral Products,5139512
2014,3,Baja California Sur,6,Chemical Products,8554079
2014,3,Baja California Sur,7,Plastics and Rubbers,16626454
2014,3,Baja California Sur,8,Animal Hides,458095
2014,3,Baja California Sur,9,Wood Products,1390860
2014,3,Baja California Sur,10,Paper Goods,8237445
2014,3,Baja California Sur,11,Textiles,5678629
2014,3,Baja California Sur,12,Footwear and Headwear,1251222
2014,3,Baja California Sur,13,Stone and Glass,467413
2014,3,Baja California Sur,14,Precious Metals,214658
2014,3,Baja California Sur,15,Metals,4728898
2014,3,Baja California Sur,16,Machines,26188111
2014,3,Baja California Sur,17,Transportation,4663498
2014,3,Baja California Sur,18,Instruments,1424926
2014,3,Baja California Sur,20,Miscellaneous,7966385
2014,3,Baja California Sur,21,Arts and Antiques,23424
2014,4,Campeche,1,Animal Products,1432513
2014,4,Campeche,2,Vegetable Products,981229
2014,4,Campeche,4,Foodstuffs,26240
2014,4,Campeche,5,Mineral Products,387520
2014,4,Campeche,6,Chemical Products,2368482
2014,4,Campeche,7,Plastics and Rubbers,6613496
2014,4,Campeche,8,Animal Hides,403183
2014,4,Campeche,9,Wood Products,1992
2014,4,Campeche,10,Paper Goods,2911625
2014,4,Campeche,11,Textiles,132925845
2014,4,Campeche,12,Footwear and Headwear,18613
2014,4,Campeche,13,Stone and Glass,96169
2014,4,Campeche,15,Metals,12220256
2014,4,Campeche,16,Machines,69000156
2014,4,Campeche,17,Transportation,151621
2014,4,Campeche,18,Instruments,4174805
2014,4,Campeche,20,Miscellaneous,1233150
2014,5,Coahuila de Zaragoza,1,Animal Products,73970986
2014,5,Coahuila de Zaragoza,2,Vegetable Products,99019408
2014,5,Coahuila de Zaragoza,4,Foodstuffs,23939231
2014,5,Coahuila de Zaragoza,5,Mineral Products,150644900
2014,5,Coahuila de Zaragoza,6,Chemical Products,199254793
2014,5,Coahuila de Zaragoza,7,Plastics and Rubbers,1532109347
2014,5,Coahuila de Zaragoza,8,Animal Hides,223244371
2014,5,Coahuila de Zaragoza,9,Wood Products,16247039
2014,5,Coahuila de Zaragoza,10,Paper Goods,149978323
2014,5,Coahuila de Zaragoza,11,Textiles,1510959389
2014,5,Coahuila de Zaragoza,12,Footwear and Headwear,1999182
2014,5,Coahuila de Zaragoza,13,Stone and Glass,233502618
2014,5,Coahuila de Zaragoza,14,Precious Metals,132260773
2014,5,Coahuila de Zaragoza,15,Metals,2095689918
2014,5,Coahuila de Zaragoza,16,Machines,7831581461
2014,5,Coahuila de Zaragoza,17,Transportation,4198356736
2014,5,Coahuila de Zaragoza,18,Instruments,229765415
2014,5,Coahuila de Zaragoza,20,Miscellaneous,2054466519
2014,6,Colima,2,Vegetable Products,56809808
2014,6,Colima,4,Foodstuffs,622208
2014,6,Colima,6,Chemical Products,1672
2014,6,Colima,7,Plastics and Rubbers,1383391
2014,6,Colima,8,Animal Hides,145035
2014,6,Colima,9,Wood Products,1130697
2014,6,Colima,10,Paper Goods,1778405
2014,6,Colima,11,Textiles,295137
2014,6,Colima,13,Stone and Glass,67311
2014,6,Colima,15,Metals,5109584
2014,6,Colima,16,Machines,1475719
2014,6,Colima,18,Instruments,52938
2014,6,Colima,20,Miscellaneous,265548
2014,7,Chiapas,1,Animal Products,11385203
2014,7,Chiapas,2,Vegetable Products,204247226
2014,7,Chiapas,6,Chemical Products,252726
2014,7,Chiapas,7,Plastics and Rubbers,8893280
2014,7,Chiapas,9,Wood Products,2135176
2014,7,Chiapas,10,Paper Goods,9329947
2014,7,Chiapas,11,Textiles,81727
2014,7,Chiapas,15,Metals,84363
2014,7,Chiapas,16,Machines,336315
2014,7,Chiapas,18,Instruments,28065
2014,8,Chihuahua,1,Animal Products,675380286
2014,8,Chihuahua,2,Vegetable Products,545331599
2014,8,Chihuahua,3,Animal and Vegetable Bi-Products,18927566
2014,8,Chihuahua,4,Foodstuffs,331469259
2014,8,Chihuahua,5,Mineral Products,41676533
2014,8,Chihuahua,6,Chemical Products,455005709
2014,8,Chihuahua,7,Plastics and Rubbers,3953072371
2014,8,Chihuahua,8,Animal Hides,47569343
2014,8,Chihuahua,9,Wood Products,145269123
2014,8,Chihuahua,10,Paper Goods,754555951
2014,8,Chihuahua,11,Textiles,1228728866
2014,8,Chihuahua,12,Footwear and Headwear,8753275
2014,8,Chihuahua,13,Stone and Glass,250052438
2014,8,Chihuahua,14,Precious Metals,175523688
2014,8,Chihuahua,15,Metals,3359840488
2014,8,Chihuahua,16,Machines,62628560173
2014,8,Chihuahua,17,Transportation,2861887444
2014,8,Chihuahua,18,Instruments,5700435558
2014,8,Chihuahua,20,Miscellaneous,2537589743
2014,8,Chihuahua,21,Arts and Antiques,37092
2014,9,Ciudad de México,1,Animal Products,1450086711
2014,9,Ciudad de México,2,Vegetable Products,3499936651
2014,9,Ciudad de México,3,Animal and Vegetable Bi-Products,334499288
2014,9,Ciudad de México,4,Foodstuffs,4742010641
2014,9,Ciudad de México,5,Mineral Products,39374840542
2014,9,Ciudad de México,6,Chemical Products,16855882485
2014,9,Ciudad de México,7,Plastics and Rubbers,7603292144
2014,9,Ciudad de México,8,Animal Hides,355237119
2014,9,Ciudad de México,9,Wood Products,188408990
2014,9,Ciudad de México,10,Paper Goods,2232033674
2014,9,Ciudad de México,11,Textiles,3044589266
2014,9,Ciudad de México,12,Footwear and Headwear,625642845
2014,9,Ciudad de México,13,Stone and Glass,688657538
2014,9,Ciudad de México,14,Precious Metals,1878670741
2014,9,Ciudad de México,15,Metals,5521528267
2014,9,Ciudad de México,16,Machines,43694871847
2014,9,Ciudad de México,17,Transportation,62571169629
2014,9,Ciudad de México,18,Instruments,3507219845
2014,9,Ciudad de México,19,Weapons,701441
2014,9,Ciudad de México,20,Miscellaneous,2427996875
2014,9,Ciudad de México,21,Arts and Antiques,59506858
2014,10,Durango,1,Animal Products,55505102
2014,10,Durango,2,Vegetable Products,247034408
2014,10,Durango,4,Foodstuffs,354864347
2014,10,Durango,5,Mineral Products,7016161
2014,10,Durango,6,Chemical Products,9458029
2014,10,Durango,7,Plastics and Rubbers,124332334
2014,10,Durango,8,Animal Hides,2167412
2014,10,Durango,9,Wood Products,72135763
2014,10,Durango,10,Paper Goods,13414493
2014,10,Durango,11,Textiles,264475806
2014,10,Durango,13,Stone and Glass,30935584
2014,10,Durango,14,Precious Metals,255648859
2014,10,Durango,15,Metals,49017848
2014,10,Durango,16,Machines,549574607
2014,10,Durango,17,Transportation,11107449
2014,10,Durango,18,Instruments,7972077
2014,10,Durango,20,Miscellaneous,2731696
2014,11,Guanajuato,1,Animal Products,181826706
2014,11,Guanajuato,2,Vegetable Products,917652668
2014,11,Guanajuato,3,Animal and Vegetable Bi-Products,7235647
2014,11,Guanajuato,4,Foodstuffs,202360447
2014,11,Guanajuato,5,Mineral Products,39991264
2014,11,Guanajuato,6,Chemical Products,538121240
2014,11,Guanajuato,7,Plastics and Rubbers,1319297788
2014,11,Guanajuato,8,Animal Hides,628074696
2014,11,Guanajuato,9,Wood Products,1398246
2014,11,Guanajuato,10,Paper Goods,260365630
2014,11,Guanajuato,11,Textiles,353174704
2014,11,Guanajuato,12,Footwear and Headwear,609241851
2014,11,Guanajuato,13,Stone and Glass,45719979
2014,11,Guanajuato,14,Precious Metals,1422449
2014,11,Guanajuato,15,Metals,856565007
2014,11,Guanajuato,16,Machines,2811594721
2014,11,Guanajuato,17,Transportation,3639273136
2014,11,Guanajuato,18,Instruments,499450905
2014,11,Guanajuato,20,Miscellaneous,193836646
2014,12,Guerrero,2,Vegetable Products,4473042
2014,12,Guerrero,7,Plastics and Rubbers,8718
2014,12,Guerrero,14,Precious Metals,5767707
2014,12,Guerrero,15,Metals,606
2014,13,Hidalgo,4,Foodstuffs,137477
2014,13,Hidalgo,5,Mineral Products,2342952
2014,13,Hidalgo,6,Chemical Products,6052342
2014,13,Hidalgo,7,Plastics and Rubbers,19832930
2014,13,Hidalgo,8,Animal Hides,270776
2014,13,Hidalgo,10,Paper Goods,1604586
2014,13,Hidalgo,11,Textiles,69477850
2014,13,Hidalgo,13,Stone and Glass,4674668
2014,13,Hidalgo,15,Metals,33086241
2014,13,Hidalgo,16,Machines,45562209
2014,13,Hidalgo,17,Transportation,126283044
2014,13,Hidalgo,18,Instruments,2916752
2014,13,Hidalgo,20,Miscellaneous,236784
2014,14,Jalisco,1,Animal Products,256115792
2014,14,Jalisco,2,Vegetable Products,1617799864
2014,14,Jalisco,3,Animal and Vegetable Bi-Products,94445639
2014,14,Jalisco,4,Foodstuffs,1953383216
2014,14,Jalisco,5,Mineral Products,115345115
2014,14,Jalisco,6,Chemical Products,1812123963
2014,14,Jalisco,7,Plastics and Rubbers,1583877517
2014,14,Jalisco,8,Animal Hides,110481859
2014,14,Jalisco,9,Wood Products,299830335
2014,14,Jalisco,10,Paper Goods,203033275
2014,14,Jalisco,11,Textiles,306057048
2014,14,Jalisco,12,Footwear and Headwear,243547343
2014,14,Jalisco,13,Stone and Glass,202118549
2014,14,Jalisco,14,Precious Metals,304162139
2014,14,Jalisco,15,Metals,1251499436
2014,14,Jalisco,16,Machines,30148128181
2014,14,Jalisco,17,Transportation,1291265726
2014,14,Jalisco,18,Instruments,2040409359
2014,14,Jalisco,20,Miscellaneous,823266371
2014,14,Jalisco,21,Arts and Antiques,284921
2014,15,Estado de México,1,Animal Products,362084407
2014,15,Estado de México,2,Vegetable Products,219234969
2014,15,Estado de México,3,Animal and Vegetable Bi-Products,80825438
2014,15,Estado de México,4,Foodstuffs,1063867500
2014,15,Estado de México,5,Mineral Products,259971322
2014,15,Estado de México,6,Chemical Products,4146029985
2014,15,Estado de México,7,Plastics and Rubbers,2972085143
2014,15,Estado de México,8,Animal Hides,100127113
2014,15,Estado de México,9,Wood Products,85206712
2014,15,Estado de México,10,Paper Goods,553592048
2014,15,Estado de México,11,Textiles,1104717241
2014,15,Estado de México,12,Footwear and Headwear,46780598
2014,15,Estado de México,13,Stone and Glass,337581376
2014,15,Estado de México,14,Precious Metals,25178496
2014,15,Estado de México,15,Metals,2447683543
2014,15,Estado de México,16,Machines,9368333905
2014,15,Estado de México,17,Transportation,1447239793
2014,15,Estado de México,18,Instruments,523034956
2014,15,Estado de México,20,Miscellaneous,763246235
2014,15,Estado de México,21,Arts and Antiques,134674
2014,16,Michoacán de Ocampo,1,Animal Products,585452
2014,16,Michoacán de Ocampo,2,Vegetable Products,2054406680
2014,16,Michoacán de Ocampo,3,Animal and Vegetable Bi-Products,10960114
2014,16,Michoacán de Ocampo,4,Foodstuffs,113499823
2014,16,Michoacán de Ocampo,5,Mineral Products,19309097
2014,16,Michoacán de Ocampo,6,Chemical Products,28736327
2014,16,Michoacán de Ocampo,7,Plastics and Rubbers,117183903
2014,16,Michoacán de Ocampo,8,Animal Hides,3107
2014,16,Michoacán de Ocampo,9,Wood Products,115985
2014,16,Michoacán de Ocampo,10,Paper Goods,8599109
2014,16,Michoacán de Ocampo,11,Textiles,1286424
2014,16,Michoacán de Ocampo,12,Footwear and Headwear,2443440
2014,16,Michoacán de Ocampo,13,Stone and Glass,6355106
2014,16,Michoacán de Ocampo,14,Precious Metals,49029
2014,16,Michoacán de Ocampo,15,Metals,3940911
2014,16,Michoacán de Ocampo,16,Machines,31877844
2014,16,Michoacán de Ocampo,17,Transportation,463699
2014,16,Michoacán de Ocampo,18,Instruments,2503155
2014,16,Michoacán de Ocampo,20,Miscellaneous,1424507
2014,17,Morelos,2,Vegetable Products,42648027
2014,17,Morelos,4,Foodstuffs,592995
2014,17,Morelos,5,Mineral Products,1591702
2014,17,Morelos,6,Chemical Products,36105320
2014,17,Morelos,7,Plastics and Rubbers,74504619
2014,17,Morelos,8,Animal Hides,59978
2014,17,Morelos,9,Wood Products,67973
2014,17,Morelos,10,Paper Goods,2792653
2014,17,Morelos,11,Textiles,6847618
2014,17,Morelos,13,Stone and Glass,27435138
2014,17,Morelos,15,Metals,34095259
2014,17,Morelos,16,Machines,100244243
2014,17,Morelos,17,Transportation,7797215
2014,17,Morelos,18,Instruments,8500826
2014,17,Morelos,20,Miscellaneous,947801
2014,18,Nayarit,2,Vegetable Products,29961903
2014,18,Nayarit,7,Plastics and Rubbers,163071
2014,18,Nayarit,10,Paper Goods,1593972
2014,18,Nayarit,11,Textiles,7593
2014,18,Nayarit,15,Metals,27927
2014,18,Nayarit,16,Machines,65080
2014,18,Nayarit,17,Transportation,1212889
2014,18,Nayarit,20,Miscellaneous,2148
2014,19,Nuevo León,1,Animal Products,1254444589
2014,19,Nuevo León,2,Vegetable Products,419468403
2014,19,Nuevo León,3,Animal and Vegetable Bi-Products,42846030
2014,19,Nuevo León,4,Foodstuffs,1662396494
2014,19,Nuevo León,5,Mineral Products,651613831
2014,19,Nuevo León,6,Chemical Products,1788708001
2014,19,Nuevo León,7,Plastics and Rubbers,3573459676
2014,19,Nuevo León,8,Animal Hides,36211258
2014,19,Nuevo León,9,Wood Products,146434450
2014,19,Nuevo León,10,Paper Goods,936512608
2014,19,Nuevo León,11,Textiles,538269271
2014,19,Nuevo León,12,Footwear and Headwear,18805318
2014,19,Nuevo León,13,Stone and Glass,1727308786
2014,19,Nuevo León,14,Precious Metals,59548524
2014,19,Nuevo León,15,Metals,8173296499
2014,19,Nuevo León,16,Machines,23581924123
2014,19,Nuevo León,17,Transportation,4581786912
2014,19,Nuevo León,18,Instruments,1255625082
2014,19,Nuevo León,19,Weapons,43455
2014,19,Nuevo León,20,Miscellaneous,4185795370
2014,19,Nuevo León,21,Arts and Antiques,46927
2014,20,Oaxaca,1,Animal Products,821473
2014,20,Oaxaca,2,Vegetable Products,12947324
2014,20,Oaxaca,4,Foodstuffs,7556957
2014,20,Oaxaca,7,Plastics and Rubbers,2144871
2014,20,Oaxaca,10,Paper Goods,210688
2014,20,Oaxaca,14,Precious Metals,606226
2014,20,Oaxaca,15,Metals,44404
2014,20,Oaxaca,16,Machines,318006
2014,20,Oaxaca,18,Instruments,50332
2014,21,Puebla,1,Animal Products,119376297
2014,21,Puebla,2,Vegetable Products,214754321
2014,21,Puebla,4,Foodstuffs,39148768
2014,21,Puebla,5,Mineral Products,6011420
2014,21,Puebla,6,Chemical Products,84550155
2014,21,Puebla,7,Plastics and Rubbers,527543784
2014,21,Puebla,8,Animal Hides,7704548
2014,21,Puebla,9,Wood Products,12583293
2014,21,Puebla,10,Paper Goods,16512319
2014,21,Puebla,11,Textiles,721916835
2014,21,Puebla,12,Footwear and Headwear,4202621
2014,21,Puebla,13,Stone and Glass,51792374
2014,21,Puebla,14,Precious Metals,2974590
2014,21,Puebla,15,Metals,947399090
2014,21,Puebla,16,Machines,3049942767
2014,21,Puebla,17,Transportation,2741290497
2014,21,Puebla,18,Instruments,267479034
2014,21,Puebla,20,Miscellaneous,616556829
2014,22,Querétaro,1,Animal Products,49534277
2014,22,Querétaro,2,Vegetable Products,156504052
2014,22,Querétaro,3,Animal and Vegetable Bi-Products,667333
2014,22,Querétaro,4,Foodstuffs,49191881
2014,22,Querétaro,5,Mineral Products,22064767
2014,22,Querétaro,6,Chemical Products,376625333
2014,22,Querétaro,7,Plastics and Rubbers,1586224803
2014,22,Querétaro,8,Animal Hides,3927544
2014,22,Querétaro,9,Wood Products,14363434
2014,22,Querétaro,10,Paper Goods,88624968
2014,22,Querétaro,11,Textiles,132354429
2014,22,Querétaro,12,Footwear and Headwear,2168591
2014,22,Querétaro,13,Stone and Glass,136995409
2014,22,Querétaro,14,Precious Metals,574922
2014,22,Querétaro,15,Metals,1074012690
2014,22,Querétaro,16,Machines,3782194700
2014,22,Querétaro,17,Transportation,4795533361
2014,22,Querétaro,18,Instruments,229333736
2014,22,Querétaro,20,Miscellaneous,75410519
2014,23,Quintana Roo,1,Animal Products,47851024
2014,23,Quintana Roo,2,Vegetable Products,863899
2014,23,Quintana Roo,3,Animal and Vegetable Bi-Products,410157
2014,23,Quintana Roo,4,Foodstuffs,28457965
2014,23,Quintana Roo,5,Mineral Products,210706
2014,23,Quintana Roo,6,Chemical Products,34581929
2014,23,Quintana Roo,7,Plastics and Rubbers,15604083
2014,23,Quintana Roo,8,Animal Hides,5493860
2014,23,Quintana Roo,9,Wood Products,2387061
2014,23,Quintana Roo,10,Paper Goods,3693498
2014,23,Quintana Roo,11,Textiles,31697795
2014,23,Quintana Roo,12,Footwear and Headwear,4262030
2014,23,Quintana Roo,13,Stone and Glass,11426184
2014,23,Quintana Roo,14,Precious Metals,52446035
2014,23,Quintana Roo,15,Metals,16047905
2014,23,Quintana Roo,16,Machines,40642491
2014,23,Quintana Roo,17,Transportation,2376036
2014,23,Quintana Roo,18,Instruments,37217696
2014,23,Quintana Roo,19,Weapons,8776
2014,23,Quintana Roo,20,Miscellaneous,43489063
2014,23,Quintana Roo,21,Arts and Antiques,100521
2014,24,San Luis Potosí,2,Vegetable Products,62548476
2014,24,San Luis Potosí,3,Animal and Vegetable Bi-Products,38825
2014,24,San Luis Potosí,4,Foodstuffs,53728502
2014,24,San Luis Potosí,5,Mineral Products,7215512
2014,24,San Luis Potosí,6,Chemical Products,103662798
2014,24,San Luis Potosí,7,Plastics and Rubbers,992971147
2014,24,San Luis Potosí,8,Animal Hides,3565213
2014,24,San Luis Potosí,9,Wood Products,1169946
2014,24,San Luis Potosí,10,Paper Goods,22072760
2014,24,San Luis Potosí,11,Textiles,200046576
2014,24,San Luis Potosí,12,Footwear and Headwear,1168560
2014,24,San Luis Potosí,13,Stone and Glass,50130364
2014,24,San Luis Potosí,14,Precious Metals,808727
2014,24,San Luis Potosí,15,Metals,709303352
2014,24,San Luis Potosí,16,Machines,3063280748
2014,24,San Luis Potosí,17,Transportation,1004879355
2014,24,San Luis Potosí,18,Instruments,177416036
2014,24,San Luis Potosí,20,Miscellaneous,118862711
2014,25,Sinaloa,1,Animal Products,764379000
2014,25,Sinaloa,2,Vegetable Products,1358682503
2014,25,Sinaloa,4,Foodstuffs,58700178
2014,25,Sinaloa,5,Mineral Products,3001497
2014,25,Sinaloa,6,Chemical Products,24779771
2014,25,Sinaloa,7,Plastics and Rubbers,67682039
2014,25,Sinaloa,8,Animal Hides,25249195
2014,25,Sinaloa,9,Wood Products,674100
2014,25,Sinaloa,10,Paper Goods,23868078
2014,25,Sinaloa,11,Textiles,35333169
2014,25,Sinaloa,12,Footwear and Headwear,11539232
2014,25,Sinaloa,13,Stone and Glass,4020698
2014,25,Sinaloa,14,Precious Metals,8985132
2014,25,Sinaloa,15,Metals,28881563
2014,25,Sinaloa,16,Machines,129339130
2014,25,Sinaloa,17,Transportation,6095136
2014,25,Sinaloa,18,Instruments,6725582
2014,25,Sinaloa,20,Miscellaneous,93172800
2014,25,Sinaloa,21,Arts and Antiques,19033
2014,26,Sonora,1,Animal Products,642088117
2014,26,Sonora,2,Vegetable Products,1257532353
2014,26,Sonora,3,Animal and Vegetable Bi-Products,4773270
2014,26,Sonora,4,Foodstuffs,58714126
2014,26,Sonora,5,Mineral Products,69946187
2014,26,Sonora,6,Chemical Products,237642816
2014,26,Sonora,7,Plastics and Rubbers,1003180515
2014,26,Sonora,8,Animal Hides,33102306
2014,26,Sonora,9,Wood Products,34013750
2014,26,Sonora,10,Paper Goods,300022382
2014,26,Sonora,11,Textiles,460225728
2014,26,Sonora,12,Footwear and Headwear,1655726
2014,26,Sonora,13,Stone and Glass,34269213
2014,26,Sonora,14,Precious Metals,626291648
2014,26,Sonora,15,Metals,1247717838
2014,26,Sonora,16,Machines,7693134015
2014,26,Sonora,17,Transportation,911773249
2014,26,Sonora,18,Instruments,670530611
2014,26,Sonora,20,Miscellaneous,202720349
2014,26,Sonora,21,Arts and Antiques,2163
2014,27,Tabasco,2,Vegetable Products,25511098
2014,27,Tabasco,5,Mineral Products,7593863
2014,27,Tabasco,6,Chemical Products,25213410
2014,27,Tabasco,7,Plastics and Rubbers,15109687
2014,27,Tabasco,8,Animal Hides,6264
2014,27,Tabasco,9,Wood Products,221
2014,27,Tabasco,10,Paper Goods,119484
2014,27,Tabasco,11,Textiles,264120
2014,27,Tabasco,12,Footwear and Headwear,17346
2014,27,Tabasco,13,Stone and Glass,2367569
